name,council_year,meet_year,councilor_id,district_id,meet_name,meet_type,attended,total
沈運華,2015,2017,184,8,交通及運輸事務委員會,定期,6,6
施德來,2015,2017,185,8,交通及運輸事務委員會,定期,5,6
譚香文,2015,2017,186,8,交通及運輸事務委員會,定期,6,6
譚美普,2015,2017,187,8,交通及運輸事務委員會,定期,6,6
丁志威,2015,2017,188,8,交通及運輸事務委員會,定期,5,6
黃逸旭,2015,2017,189,8,交通及運輸事務委員會,定期,6,6
胡志健,2015,2017,190,8,交通及運輸事務委員會,定期,6,6
胡志偉,2015,2017,191,8,交通及運輸事務委員會,定期,5,6
袁國強,2015,2017,192,8,交通及運輸事務委員會,定期,6,6
李德康,2015,2017,168,8,財政常務及經濟事務委員會,定期,6,6
黎榮浩,2015,2017,169,8,財政常務及經濟事務委員會,定期,6,6
陳偉坤,2015,2017,172,8,財政常務及經濟事務委員會,定期,3,6
陳英,2015,2017,174,8,財政常務及經濟事務委員會,定期,6,6
蔡子健,2015,2017,175,8,財政常務及經濟事務委員會,定期,5,6
何漢文,2015,2017,176,8,財政常務及經濟事務委員會,定期,6,6
許錦成,2015,2017,177,8,財政常務及經濟事務委員會,定期,6,6
簡志豪,2015,2017,178,8,財政常務及經濟事務委員會,定期,6,6
林文輝,2015,2017,180,8,財政常務及經濟事務委員會,定期,4,6
李東江,2015,2017,181,8,財政常務及經濟事務委員會,定期,5,6
雷啟蓮,2015,2017,182,8,財政常務及經濟事務委員會,定期,6,6
莫健榮,2015,2017,183,8,財政常務及經濟事務委員會,定期,5,6
沈運華,2015,2017,184,8,財政常務及經濟事務委員會,定期,6,6
譚美普,2015,2017,187,8,財政常務及經濟事務委員會,定期,5,6
丁志威,2015,2017,188,8,財政常務及經濟事務委員會,定期,5,6
袁國強,2015,2017,192,8,財政常務及經濟事務委員會,定期,6,6
李德康,2015,2017,168,8,房屋事務委員會,定期,6,6
黎榮浩,2015,2017,169,8,房屋事務委員會,定期,6,6
陳曼琪,2015,2017,170,8,房屋事務委員會,定期,3,6
陳偉坤,2015,2017,172,8,房屋事務委員會,定期,6,6
陳炎光,2015,2017,173,8,房屋事務委員會,定期,6,6
陳英,2015,2017,174,8,房屋事務委員會,定期,6,6
蔡子健,2015,2017,175,8,房屋事務委員會,定期,6,6
何漢文,2015,2017,176,8,房屋事務委員會,定期,6,6
許錦成,2015,2017,177,8,房屋事務委員會,定期,5,6
簡志豪,2015,2017,178,8,房屋事務委員會,定期,4,6
林文輝,2015,2017,180,8,房屋事務委員會,定期,4,6
李東江,2015,2017,181,8,房屋事務委員會,定期,5,6
雷啟蓮,2015,2017,182,8,房屋事務委員會,定期,5,6
莫健榮,2015,2017,183,8,房屋事務委員會,定期,4,6
施德來,2015,2017,185,8,房屋事務委員會,定期,6,6
譚香文,2015,2017,186,8,房屋事務委員會,定期,6,6
譚美普,2015,2017,187,8,房屋事務委員會,定期,5,6
丁志威,2015,2017,188,8,房屋事務委員會,定期,3,6
黃逸旭,2015,2017,189,8,房屋事務委員會,定期,5,6
胡志健,2015,2017,190,8,房屋事務委員會,定期,6,6
袁國強,2015,2017,192,8,房屋事務委員會,定期,6,6
李德康,2015,2017,168,8,食物環境衞生事務委員會,定期,6,6
黎榮浩,2015,2017,169,8,食物環境衞生事務委員會,定期,6,6
陳偉坤,2015,2017,172,8,食物環境衞生事務委員會,定期,2,6
蔡子健,2015,2017,175,8,食物環境衞生事務委員會,定期,6,6
何漢文,2015,2017,176,8,食物環境衞生事務委員會,定期,6,6
簡志豪,2015,2017,178,8,食物環境衞生事務委員會,定期,6,6
郭秀英,2015,2017,179,8,食物環境衞生事務委員會,定期,5,6
林文輝,2015,2017,180,8,食物環境衞生事務委員會,定期,4,6
李東江,2015,2017,181,8,食物環境衞生事務委員會,定期,5,6
雷啟蓮,2015,2017,182,8,食物環境衞生事務委員會,定期,6,6
莫健榮,2015,2017,183,8,食物環境衞生事務委員會,定期,4,6
施德來,2015,2017,185,8,食物環境衞生事務委員會,定期,5,6
譚香文,2015,2017,186,8,食物環境衞生事務委員會,定期,6,6
譚美普,2015,2017,187,8,食物環境衞生事務委員會,定期,6,6
黃逸旭,2015,2017,189,8,食物環境衞生事務委員會,定期,6,6
胡志健,2015,2017,190,8,食物環境衞生事務委員會,定期,6,6
袁國強,2015,2017,192,8,食物環境衞生事務委員會,定期,6,6
歐陽均諾,2015,2019,108,9,區議會,定期,3,3
畢東尼,2015,2019,109,9,區議會,定期,3,3
陳振彬,2015,2019,110,9,區議會,定期,3,3
陳俊傑,2015,2019,111,9,區議會,定期,3,3
陳國華,2015,2019,112,9,區議會,定期,3,3
陳汶堅,2015,2019,113,9,區議會,定期,2,3
陳華裕,2015,2019,114,9,區議會,定期,3,3
陳耀雄,2015,2019,115,9,區議會,定期,3,3
鄭景陽,2015,2019,116,9,區議會,定期,3,3
鄭強峰,2015,2019,117,9,區議會,定期,3,3
張琪騰,2015,2019,118,9,區議會,定期,2,3
張培剛,2015,2019,119,9,區議會,定期,3,3
張順華,2015,2019,120,9,區議會,定期,3,3
張姚彬,2015,2019,121,9,區議會,定期,3,3
蔡澤鴻,2015,2019,122,9,區議會,定期,3,3
符碧珍,2015,2019,123,9,區議會,定期,3,3
何啟明,2015,2019,124,9,區議會,定期,3,3
徐海山,2015,2019,125,9,區議會,定期,3,3
洪錦鉉,2015,2019,126,9,區議會,定期,2,3
金堅,2015,2019,127,9,區議會,定期,3,3
簡銘東,2015,2019,128,9,區議會,定期,3,3
黎樹濠,2015,2019,129,9,區議會,定期,3,3
呂東孩,2015,2019,130,9,區議會,定期,2,3
馬軼超,2015,2019,131,9,區議會,定期,3,3
莫建成,2015,2019,132,9,區議會,定期,3,3
顏汶羽,2015,2019,133,9,區議會,定期,3,3
柯創盛,2015,2019,134,9,區議會,定期,3,3
潘任惠珍,2015,2019,135,9,區議會,定期,2,3
蘇冠聰,2015,2019,136,9,區議會,定期,3,3
蘇麗珍,2015,2019,137,9,區議會,定期,3,3
譚肇卓,2015,2019,138,9,區議會,定期,3,3
鄧咏駿,2015,2019,139,9,區議會,定期,3,3
謝淑珍,2015,2019,140,9,區議會,定期,3,3
黃子健,2015,2019,141,9,區議會,定期,3,3
黃春平,2015,2019,142,9,區議會,定期,3,3
葉興國,2015,2019,143,9,區議會,定期,2,3
姚柏良,2015,2019,144,9,區議會,定期,3,3
歐陽均諾,2015,2016,108,9,區議會,定期,6,6
畢東尼,2015,2016,109,9,區議會,定期,6,6
陳振彬,2015,2016,110,9,區議會,定期,6,6
陳俊傑,2015,2016,111,9,區議會,定期,5,6
陳國華,2015,2016,112,9,區議會,定期,6,6
陳汶堅,2015,2016,113,9,區議會,定期,6,6
陳華裕,2015,2016,114,9,區議會,定期,6,6
陳耀雄,2015,2016,115,9,區議會,定期,6,6
鄭景陽,2015,2016,116,9,區議會,定期,6,6
鄭強峰,2015,2016,117,9,區議會,定期,6,6
張琪騰,2015,2016,118,9,區議會,定期,6,6
張培剛,2015,2016,119,9,區議會,定期,6,6
張順華,2015,2016,120,9,區議會,定期,6,6
張姚彬,2015,2016,121,9,區議會,定期,6,6
蔡澤鴻,2015,2016,122,9,區議會,定期,6,6
符碧珍,2015,2016,123,9,區議會,定期,6,6
何啟明,2015,2016,124,9,區議會,定期,5,6
徐海山,2015,2016,125,9,區議會,定期,6,6
洪錦鉉,2015,2016,126,9,區議會,定期,6,6
金堅,2015,2016,127,9,區議會,定期,6,6
簡銘東,2015,2016,128,9,區議會,定期,6,6
黎樹濠,2015,2016,129,9,區議會,定期,5,6
呂東孩,2015,2016,130,9,區議會,定期,6,6
馬軼超,2015,2016,131,9,區議會,定期,6,6
莫建成,2015,2016,132,9,區議會,定期,6,6
顏汶羽,2015,2016,133,9,區議會,定期,6,6
柯創盛,2015,2016,134,9,區議會,定期,6,6
潘任惠珍,2015,2016,135,9,區議會,定期,5,6
蘇冠聰,2015,2016,136,9,區議會,定期,6,6
蘇麗珍,2015,2016,137,9,區議會,定期,6,6
譚肇卓,2015,2016,138,9,區議會,定期,6,6
鄧咏駿,2015,2016,139,9,區議會,定期,6,6
謝淑珍,2015,2016,140,9,區議會,定期,6,6
黃子健,2015,2016,141,9,區議會,定期,6,6
黃春平,2015,2016,142,9,區議會,定期,6,6
葉興國,2015,2016,143,9,區議會,定期,5,6
姚柏良,2015,2016,144,9,區議會,定期,6,6
歐陽均諾,2015,2018,108,9,文化、康樂及體育事務委員會,定期,4,6
畢東尼,2015,2018,109,9,文化、康樂及體育事務委員會,定期,6,6
陳振彬,2015,2018,110,9,文化、康樂及體育事務委員會,定期,4,6
陳俊傑,2015,2018,111,9,文化、康樂及體育事務委員會,定期,5,6
陳國華,2015,2018,112,9,文化、康樂及體育事務委員會,定期,5,6
陳汶堅,2015,2018,113,9,文化、康樂及體育事務委員會,定期,5,6
陳華裕,2015,2018,114,9,文化、康樂及體育事務委員會,定期,6,6
陳耀雄,2015,2018,115,9,文化、康樂及體育事務委員會,定期,5,6
鄭景陽,2015,2018,116,9,文化、康樂及體育事務委員會,定期,5,6
鄭強峰,2015,2018,117,9,文化、康樂及體育事務委員會,定期,6,6
張琪騰,2015,2018,118,9,文化、康樂及體育事務委員會,定期,5,6
張姚彬,2015,2018,121,9,文化、康樂及體育事務委員會,定期,6,6
徐海山,2015,2018,125,9,文化、康樂及體育事務委員會,定期,4,6
洪錦鉉,2015,2018,126,9,文化、康樂及體育事務委員會,定期,6,6
金堅,2015,2018,127,9,文化、康樂及體育事務委員會,定期,5,6
簡銘東,2015,2018,128,9,文化、康樂及體育事務委員會,定期,6,6
黎樹濠,2015,2018,129,9,文化、康樂及體育事務委員會,定期,6,6
呂東孩,2015,2018,130,9,文化、康樂及體育事務委員會,定期,5,6
馬軼超,2015,2018,131,9,文化、康樂及體育事務委員會,定期,4,6
莫建成,2015,2018,132,9,文化、康樂及體育事務委員會,定期,4,6
顏汶羽,2015,2018,133,9,文化、康樂及體育事務委員會,定期,6,6
柯創盛,2015,2018,134,9,文化、康樂及體育事務委員會,定期,6,6
潘任惠珍,2015,2018,135,9,文化、康樂及體育事務委員會,定期,6,6
蘇麗珍,2015,2018,137,9,文化、康樂及體育事務委員會,定期,6,6
譚肇卓,2015,2018,138,9,文化、康樂及體育事務委員會,定期,6,6
鄧咏駿,2015,2018,139,9,文化、康樂及體育事務委員會,定期,0,6
謝淑珍,2015,2018,140,9,文化、康樂及體育事務委員會,定期,6,6
黃子健,2015,2018,141,9,文化、康樂及體育事務委員會,定期,5,6
黃春平,2015,2018,142,9,文化、康樂及體育事務委員會,定期,2,6
葉興國,2015,2018,143,9,文化、康樂及體育事務委員會,定期,4,6
歐陽均諾,2015,2018,108,9,地區設施管理委員會,定期,4,6
畢東尼,2015,2018,109,9,地區設施管理委員會,定期,6,6
陳振彬,2015,2018,110,9,地區設施管理委員會,定期,3,6
陳俊傑,2015,2018,111,9,地區設施管理委員會,定期,6,6
陳國華,2015,2018,112,9,地區設施管理委員會,定期,5,6
陳汶堅,2015,2018,113,9,地區設施管理委員會,定期,4,6
陳華裕,2015,2018,114,9,地區設施管理委員會,定期,6,6
陳耀雄,2015,2018,115,9,地區設施管理委員會,定期,2,6
鄭景陽,2015,2018,116,9,地區設施管理委員會,定期,6,6
鄭強峰,2015,2018,117,9,地區設施管理委員會,定期,6,6
張琪騰,2015,2018,118,9,地區設施管理委員會,定期,6,6
張培剛,2015,2018,119,9,地區設施管理委員會,定期,6,6
張順華,2015,2018,120,9,地區設施管理委員會,定期,6,6
張姚彬,2015,2018,121,9,地區設施管理委員會,定期,6,6
符碧珍,2015,2018,123,9,地區設施管理委員會,定期,5,6
何啟明,2015,2018,124,9,地區設施管理委員會,定期,3,6
徐海山,2015,2018,125,9,地區設施管理委員會,定期,4,6
洪錦鉉,2015,2018,126,9,地區設施管理委員會,定期,5,6
金堅,2015,2018,127,9,地區設施管理委員會,定期,4,6
簡銘東,2015,2018,128,9,地區設施管理委員會,定期,6,6
黎樹濠,2015,2018,129,9,地區設施管理委員會,定期,6,6
呂東孩,2015,2018,130,9,地區設施管理委員會,定期,5,6
馬軼超,2015,2018,131,9,地區設施管理委員會,定期,4,6
莫建成,2015,2018,132,9,地區設施管理委員會,定期,6,6
顏汶羽,2015,2018,133,9,地區設施管理委員會,定期,6,6
柯創盛,2015,2018,134,9,地區設施管理委員會,定期,4,6
潘任惠珍,2015,2018,135,9,地區設施管理委員會,定期,6,6
蘇冠聰,2015,2018,136,9,地區設施管理委員會,定期,6,6
蘇麗珍,2015,2018,137,9,地區設施管理委員會,定期,5,6
譚肇卓,2015,2018,138,9,地區設施管理委員會,定期,6,6
鄧咏駿,2015,2018,139,9,地區設施管理委員會,定期,3,6
謝淑珍,2015,2018,140,9,地區設施管理委員會,定期,6,6
黃子健,2015,2018,141,9,地區設施管理委員會,定期,5,6
黃春平,2015,2018,142,9,地區設施管理委員會,定期,4,6
葉興國,2015,2018,143,9,地區設施管理委員會,定期,4,6
姚柏良,2015,2018,144,9,地區設施管理委員會,定期,6,6
歐陽均諾,2015,2018,108,9,環境及衛生委員會,定期,6,6
畢東尼,2015,2018,109,9,環境及衛生委員會,定期,6,6
陳俊傑,2015,2018,111,9,環境及衛生委員會,定期,5,6
陳華裕,2015,2018,114,9,環境及衛生委員會,定期,6,6
陳耀雄,2015,2018,115,9,環境及衛生委員會,定期,4,6
鄭景陽,2015,2018,116,9,環境及衛生委員會,定期,6,6
鄭強峰,2015,2018,117,9,環境及衛生委員會,定期,6,6
張琪騰,2015,2018,118,9,環境及衛生委員會,定期,6,6
張姚彬,2015,2018,121,9,環境及衛生委員會,定期,6,6
何啟明,2015,2018,124,9,環境及衛生委員會,定期,2,6
徐海山,2015,2018,125,9,環境及衛生委員會,定期,5,6
洪錦鉉,2015,2018,126,9,環境及衛生委員會,定期,6,6
金堅,2015,2018,127,9,環境及衛生委員會,定期,6,6
黎樹濠,2015,2018,129,9,環境及衛生委員會,定期,6,6
呂東孩,2015,2018,130,9,環境及衛生委員會,定期,6,6
顏汶羽,2015,2018,133,9,環境及衛生委員會,定期,6,6
柯創盛,2015,2018,134,9,環境及衛生委員會,定期,5,6
潘任惠珍,2015,2018,135,9,環境及衛生委員會,定期,4,6
蘇麗珍,2015,2018,137,9,環境及衛生委員會,定期,5,6
譚肇卓,2015,2018,138,9,環境及衛生委員會,定期,6,6
鄧咏駿,2015,2018,139,9,環境及衛生委員會,定期,3,6
謝淑珍,2015,2018,140,9,環境及衛生委員會,定期,6,6
黃子健,2015,2018,141,9,環境及衛生委員會,定期,5,6
黃春平,2015,2018,142,9,環境及衛生委員會,定期,6,6
葉興國,2015,2018,143,9,環境及衛生委員會,定期,6,6
歐陽均諾,2015,2018,108,9,財務及行政委員會,定期,6,6
陳振彬,2015,2018,110,9,財務及行政委員會,定期,5,6
陳華裕,2015,2018,114,9,財務及行政委員會,定期,6,6
陳耀雄,2015,2018,115,9,財務及行政委員會,定期,1,6
鄭強峰,2015,2018,117,9,財務及行政委員會,定期,6,6
張琪騰,2015,2018,118,9,財務及行政委員會,定期,4,6
張姚彬,2015,2018,121,9,財務及行政委員會,定期,6,6
何啟明,2015,2018,124,9,財務及行政委員會,定期,1,6
徐海山,2015,2018,125,9,財務及行政委員會,定期,6,6
洪錦鉉,2015,2018,126,9,財務及行政委員會,定期,5,6
金堅,2015,2018,127,9,財務及行政委員會,定期,5,6
簡銘東,2015,2018,128,9,財務及行政委員會,定期,5,6
黎樹濠,2015,2018,129,9,財務及行政委員會,定期,6,6
呂東孩,2015,2018,130,9,財務及行政委員會,定期,4,6
莫建成,2015,2018,132,9,財務及行政委員會,定期,6,6
顏汶羽,2015,2018,133,9,財務及行政委員會,定期,4,5
柯創盛,2015,2018,134,9,財務及行政委員會,定期,5,6
潘任惠珍,2015,2018,135,9,財務及行政委員會,定期,4,6
蘇冠聰,2015,2018,136,9,財務及行政委員會,定期,6,6
蘇麗珍,2015,2018,137,9,財務及行政委員會,定期,6,6
譚肇卓,2015,2018,138,9,財務及行政委員會,定期,4,6
鄧咏駿,2015,2018,139,9,財務及行政委員會,定期,5,6
謝淑珍,2015,2018,140,9,財務及行政委員會,定期,6,6
黃子健,2015,2018,141,9,財務及行政委員會,定期,5,6
黃春平,2015,2018,142,9,財務及行政委員會,定期,1,2
葉興國,2015,2018,143,9,財務及行政委員會,定期,4,6
歐陽均諾,2015,2018,108,9,房屋事務委員會,定期,6,6
畢東尼,2015,2018,109,9,房屋事務委員會,定期,5,6
陳俊傑,2015,2018,111,9,房屋事務委員會,定期,6,6
陳國華,2015,2018,112,9,房屋事務委員會,定期,6,6
陳汶堅,2015,2018,113,9,房屋事務委員會,定期,4,6
陳華裕,2015,2018,114,9,房屋事務委員會,定期,6,6
陳耀雄,2015,2018,115,9,房屋事務委員會,定期,3,6
鄭景陽,2015,2018,116,9,房屋事務委員會,定期,6,6
鄭強峰,2015,2018,117,9,房屋事務委員會,定期,6,6
張琪騰,2015,2018,118,9,房屋事務委員會,定期,6,6
張培剛,2015,2018,119,9,房屋事務委員會,定期,6,6
張順華,2015,2018,120,9,房屋事務委員會,定期,5,6
張姚彬,2015,2018,121,9,房屋事務委員會,定期,6,6
蔡澤鴻,2015,2018,122,9,房屋事務委員會,定期,5,6
符碧珍,2015,2018,123,9,房屋事務委員會,定期,6,6
徐海山,2015,2018,125,9,房屋事務委員會,定期,6,6
洪錦鉉,2015,2018,126,9,房屋事務委員會,定期,5,6
金堅,2015,2018,127,9,房屋事務委員會,定期,6,6
簡銘東,2015,2018,128,9,房屋事務委員會,定期,6,6
黎樹濠,2015,2018,129,9,房屋事務委員會,定期,5,6
呂東孩,2015,2018,130,9,房屋事務委員會,定期,2,6
馬軼超,2015,2018,131,9,房屋事務委員會,定期,6,6
莫建成,2015,2018,132,9,房屋事務委員會,定期,6,6
顏汶羽,2015,2018,133,9,房屋事務委員會,定期,5,6
柯創盛,2015,2018,134,9,房屋事務委員會,定期,6,6
蘇冠聰,2015,2018,136,9,房屋事務委員會,定期,3,6
蘇麗珍,2015,2018,137,9,房屋事務委員會,定期,5,6
譚肇卓,2015,2018,138,9,房屋事務委員會,定期,6,6
謝淑珍,2015,2018,140,9,房屋事務委員會,定期,6,6
黃子健,2015,2018,141,9,房屋事務委員會,定期,6,6
黃春平,2015,2018,142,9,房屋事務委員會,定期,5,6
姚柏良,2015,2018,144,9,房屋事務委員會,定期,4,6
歐陽均諾,2015,2018,108,9,社會服務委員會,定期,6,6
畢東尼,2015,2018,109,9,社會服務委員會,定期,4,6
陳汶堅,2015,2018,113,9,社會服務委員會,定期,4,6
陳華裕,2015,2018,114,9,社會服務委員會,定期,6,6
鄭景陽,2015,2018,116,9,社會服務委員會,定期,6,6
鄭強峰,2015,2018,117,9,社會服務委員會,定期,6,6
張琪騰,2015,2018,118,9,社會服務委員會,定期,6,6
張培剛,2015,2018,119,9,社會服務委員會,定期,6,6
張姚彬,2015,2018,121,9,社會服務委員會,定期,6,6
蔡澤鴻,2015,2018,122,9,社會服務委員會,定期,4,6
符碧珍,2015,2018,123,9,社會服務委員會,定期,6,6
徐海山,2015,2018,125,9,社會服務委員會,定期,6,6
洪錦鉉,2015,2018,126,9,社會服務委員會,定期,6,6
金堅,2015,2018,127,9,社會服務委員會,定期,6,6
簡銘東,2015,2018,128,9,社會服務委員會,定期,6,6
黎樹濠,2015,2018,129,9,社會服務委員會,定期,6,6
呂東孩,2015,2018,130,9,社會服務委員會,定期,3,6
馬軼超,2015,2018,131,9,社會服務委員會,定期,5,6
莫建成,2015,2018,132,9,社會服務委員會,定期,6,6
顏汶羽,2015,2018,133,9,社會服務委員會,定期,4,6
柯創盛,2015,2018,134,9,社會服務委員會,定期,6,6
潘任惠珍,2015,2018,135,9,社會服務委員會,定期,5,6
蘇冠聰,2015,2018,136,9,社會服務委員會,定期,4,6
蘇麗珍,2015,2018,137,9,社會服務委員會,定期,5,6
譚肇卓,2015,2018,138,9,社會服務委員會,定期,6,6
鄧咏駿,2015,2018,139,9,社會服務委員會,定期,6,6
謝淑珍,2015,2018,140,9,社會服務委員會,定期,5,6
黃子健,2015,2018,141,9,社會服務委員會,定期,5,6
葉興國,2015,2018,143,9,社會服務委員會,定期,6,6
姚柏良,2015,2018,144,9,社會服務委員會,定期,4,6
歐陽均諾,2015,2018,108,9,交通及運輸委員會,定期,6,6
畢東尼,2015,2018,109,9,交通及運輸委員會,定期,6,6
陳振彬,2015,2018,110,9,交通及運輸委員會,定期,3,6
陳俊傑,2015,2018,111,9,交通及運輸委員會,定期,6,6
陳國華,2015,2018,112,9,交通及運輸委員會,定期,4,6
陳汶堅,2015,2018,113,9,交通及運輸委員會,定期,5,6
陳華裕,2015,2018,114,9,交通及運輸委員會,定期,6,6
陳耀雄,2015,2018,115,9,交通及運輸委員會,定期,3,6
鄭景陽,2015,2018,116,9,交通及運輸委員會,定期,6,6
鄭強峰,2015,2018,117,9,交通及運輸委員會,定期,6,6
張琪騰,2015,2018,118,9,交通及運輸委員會,定期,4,6
張培剛,2015,2018,119,9,交通及運輸委員會,定期,6,6
張順華,2015,2018,120,9,交通及運輸委員會,定期,6,6
張姚彬,2015,2018,121,9,交通及運輸委員會,定期,6,6
蔡澤鴻,2015,2018,122,9,交通及運輸委員會,定期,6,6
符碧珍,2015,2018,123,9,交通及運輸委員會,定期,6,6
何啟明,2015,2018,124,9,交通及運輸委員會,定期,4,6
徐海山,2015,2018,125,9,交通及運輸委員會,定期,5,6
洪錦鉉,2015,2018,126,9,交通及運輸委員會,定期,6,6
金堅,2015,2018,127,9,交通及運輸委員會,定期,5,6
簡銘東,2015,2018,128,9,交通及運輸委員會,定期,4,6
黎樹濠,2015,2018,129,9,交通及運輸委員會,定期,6,6
呂東孩,2015,2018,130,9,交通及運輸委員會,定期,5,6
馬軼超,2015,2018,131,9,交通及運輸委員會,定期,4,6
莫建成,2015,2018,132,9,交通及運輸委員會,定期,6,6
顏汶羽,2015,2018,133,9,交通及運輸委員會,定期,6,6
柯創盛,2015,2018,134,9,交通及運輸委員會,定期,4,6
潘任惠珍,2015,2018,135,9,交通及運輸委員會,定期,4,6
蘇冠聰,2015,2018,136,9,交通及運輸委員會,定期,5,6
蘇麗珍,2015,2018,137,9,交通及運輸委員會,定期,6,6
譚肇卓,2015,2018,138,9,交通及運輸委員會,定期,6,6
鄧咏駿,2015,2018,139,9,交通及運輸委員會,定期,3,6
謝淑珍,2015,2018,140,9,交通及運輸委員會,定期,6,6
黃子健,2015,2018,141,9,交通及運輸委員會,定期,5,6
黃春平,2015,2018,142,9,交通及運輸委員會,定期,4,6
葉興國,2015,2018,143,9,交通及運輸委員會,定期,6,6
姚柏良,2015,2018,144,9,交通及運輸委員會,定期,6,6
歐陽均諾,2015,2016,108,9,文化、康樂及體育事務委員會,定期,5,7
畢東尼,2015,2016,109,9,文化、康樂及體育事務委員會,定期,7,7
陳振彬,2015,2016,110,9,文化、康樂及體育事務委員會,定期,6,7
陳俊傑,2015,2016,111,9,文化、康樂及體育事務委員會,定期,5,7
陳國華,2015,2016,112,9,文化、康樂及體育事務委員會,定期,7,7
陳汶堅,2015,2016,113,9,文化、康樂及體育事務委員會,定期,6,7
陳華裕,2015,2016,114,9,文化、康樂及體育事務委員會,定期,7,7
陳耀雄,2015,2016,115,9,文化、康樂及體育事務委員會,定期,6,7
鄭景陽,2015,2016,116,9,文化、康樂及體育事務委員會,定期,7,7
鄭強峰,2015,2016,117,9,文化、康樂及體育事務委員會,定期,7,7
張琪騰,2015,2016,118,9,文化、康樂及體育事務委員會,定期,7,7
張姚彬,2015,2016,121,9,文化、康樂及體育事務委員會,定期,6,7
徐海山,2015,2016,125,9,文化、康樂及體育事務委員會,定期,6,7
洪錦鉉,2015,2016,126,9,文化、康樂及體育事務委員會,定期,7,7
金堅,2015,2016,127,9,文化、康樂及體育事務委員會,定期,7,7
簡銘東,2015,2016,128,9,文化、康樂及體育事務委員會,定期,7,7
黎樹濠,2015,2016,129,9,文化、康樂及體育事務委員會,定期,7,7
呂東孩,2015,2016,130,9,文化、康樂及體育事務委員會,定期,5,7
馬軼超,2015,2016,131,9,文化、康樂及體育事務委員會,定期,7,7
莫建成,2015,2016,132,9,文化、康樂及體育事務委員會,定期,7,7
顏汶羽,2015,2016,133,9,文化、康樂及體育事務委員會,定期,6,7
柯創盛,2015,2016,134,9,文化、康樂及體育事務委員會,定期,7,7
潘任惠珍,2015,2016,135,9,文化、康樂及體育事務委員會,定期,6,7
蘇冠聰,2015,2016,136,9,文化、康樂及體育事務委員會,定期,7,7
蘇麗珍,2015,2016,137,9,文化、康樂及體育事務委員會,定期,7,7
譚肇卓,2015,2016,138,9,文化、康樂及體育事務委員會,定期,6,7
鄧咏駿,2015,2016,139,9,文化、康樂及體育事務委員會,定期,6,7
謝淑珍,2015,2016,140,9,文化、康樂及體育事務委員會,定期,7,7
黃子健,2015,2016,141,9,文化、康樂及體育事務委員會,定期,6,7
黃春平,2015,2016,142,9,文化、康樂及體育事務委員會,定期,5,7
葉興國,2015,2016,143,9,文化、康樂及體育事務委員會,定期,7,7
歐陽均諾,2015,2016,108,9,地區設施管理委員會,定期,6,7
畢東尼,2015,2016,109,9,地區設施管理委員會,定期,7,7
陳振彬,2015,2016,110,9,地區設施管理委員會,定期,5,7
陳俊傑,2015,2016,111,9,地區設施管理委員會,定期,6,7
陳國華,2015,2016,112,9,地區設施管理委員會,定期,6,7
陳汶堅,2015,2016,113,9,地區設施管理委員會,定期,7,7
陳華裕,2015,2016,114,9,地區設施管理委員會,定期,7,7
陳耀雄,2015,2016,115,9,地區設施管理委員會,定期,7,7
鄭景陽,2015,2016,116,9,地區設施管理委員會,定期,7,7
鄭強峰,2015,2016,117,9,地區設施管理委員會,定期,7,7
張琪騰,2015,2016,118,9,地區設施管理委員會,定期,6,7
張培剛,2015,2016,119,9,地區設施管理委員會,定期,6,7
張順華,2015,2016,120,9,地區設施管理委員會,定期,7,7
張姚彬,2015,2016,121,9,地區設施管理委員會,定期,6,7
符碧珍,2015,2016,123,9,地區設施管理委員會,定期,7,7
何啟明,2015,2016,124,9,地區設施管理委員會,定期,6,7
徐海山,2015,2016,125,9,地區設施管理委員會,定期,7,7
洪錦鉉,2015,2016,126,9,地區設施管理委員會,定期,7,7
金堅,2015,2016,127,9,地區設施管理委員會,定期,7,7
簡銘東,2015,2016,128,9,地區設施管理委員會,定期,7,7
黎樹濠,2015,2016,129,9,地區設施管理委員會,定期,7,7
呂東孩,2015,2016,130,9,地區設施管理委員會,定期,5,7
馬軼超,2015,2016,131,9,地區設施管理委員會,定期,7,7
莫建成,2015,2016,132,9,地區設施管理委員會,定期,5,7
顏汶羽,2015,2016,133,9,地區設施管理委員會,定期,7,7
柯創盛,2015,2016,134,9,地區設施管理委員會,定期,6,7
潘任惠珍,2015,2016,135,9,地區設施管理委員會,定期,6,7
蘇冠聰,2015,2016,136,9,地區設施管理委員會,定期,7,7
蘇麗珍,2015,2016,137,9,地區設施管理委員會,定期,7,7
譚肇卓,2015,2016,138,9,地區設施管理委員會,定期,7,7
鄧咏駿,2015,2016,139,9,地區設施管理委員會,定期,7,7
謝淑珍,2015,2016,140,9,地區設施管理委員會,定期,7,7
黃子健,2015,2016,141,9,地區設施管理委員會,定期,6,7
黃春平,2015,2016,142,9,地區設施管理委員會,定期,6,7
葉興國,2015,2016,143,9,地區設施管理委員會,定期,7,7
姚柏良,2015,2016,144,9,地區設施管理委員會,定期,5,7
歐陽均諾,2015,2016,108,9,環境及衛生委員會,定期,6,7
畢東尼,2015,2016,109,9,環境及衛生委員會,定期,7,7
陳振彬,2015,2016,110,9,環境及衛生委員會,定期,6,7
陳俊傑,2015,2016,111,9,環境及衛生委員會,定期,6,7
