id,code,district_id,year,name_en,name_zh,expected_population,deviation_percentage,tags,meta_tags,main_areas,boundaries,voters,new_voters,description,description_zh,description_en,meta
2440,R32,16,2019,Kam Ying,錦英,16942,2.07,,"偏高齡,偏多大專畢業生,家庭月入偏高,偏多白領","[{""1."":""錦英苑""},{""2."":""雅景臺""},{""3."":""新港城第一期""},{""4."":""新港城第二期""},{""5."":""新港城第三期""}]","[{""北"":""錦英路、馬鞍山路、鞍祿街、鞍誠街""},{""東北"":""錦英路、馬鞍山繞道""},{""東"":""馬鞍山繞道""},{""東南"":""馬鞍山繞道""},{""南"":""馬鞍山繞道、馬鞍山路""},{""西南"":""馬鞍山路""},{""西"":""馬鞍山路""},{""西北"":""鞍祿街、西沙路""}]","{""M"": {""18-20"": 177, ""21-25"": 476, ""26-30"": 425, ""31-35"": 325, ""36-40"": 424, ""41-45"": 450, ""46-50"": 417, ""51-55"": 676, ""56-60"": 760, ""61-65"": 513, ""66-70"": 390, ""71+"": 633}, ""F"": {""18-20"": 167, ""21-25"": 431, ""26-30"": 397, ""31-35"": 345, ""36-40"": 431, ""41-45"": 486, ""46-50"": 524, ""51-55"": 784, ""56-60"": 756, ""61-65"": 518, ""66-70"": 454, ""71+"": 680}}","{""M"": {""18-20"": 93, ""21-25"": 37, ""26-30"": 29, ""31-35"": 50, ""36-40"": 49, ""41-45"": 38, ""46-50"": 26, ""51-55"": 29, ""56-60"": 35, ""61-65"": 21, ""66-70"": 13, ""71+"": 27}, ""F"": {""18-20"": 91, ""21-25"": 46, ""26-30"": 28, ""31-35"": 46, ""36-40"": 44, ""41-45"": 47, ""46-50"": 43, ""51-55"": 31, ""56-60"": 24, ""61-65"": 24, ""66-70"": 34, ""71+"": 39}}",,連續兩屆四人混戰，上屆民主派丁仕元小勝170票，今屆尋求連任。,(Chinese only) 連續兩屆四人混戰，上屆民主派丁仕元小勝170票，今屆尋求連任。,"{""election_forum"": [""https://youtu.be/-VLxWP5xuBs""]}"
2441,R33,16,2019,Yiu On,耀安,17630,6.21,,"偏高齡,偏少新移民,偏多與兒女共住,偏多藍領","[{""1."":""錦禧苑""},{""2."":""耀安邨""}]","[{""東北"":""馬鞍山路""},{""東"":""馬鞍山路""},{""東南"":""馬鞍山路""},{""南"":""恆康街""},{""西南"":""恆康街""},{""西"":""恆康街""}]","{""M"": {""18-20"": 73, ""21-25"": 281, ""26-30"": 591, ""31-35"": 1122, ""36-40"": 712, ""41-45"": 340, ""46-50"": 188, ""51-55"": 208, ""56-60"": 621, ""61-65"": 1020, ""66-70"": 715, ""71+"": 734}, ""F"": {""18-20"": 61, ""21-25"": 264, ""26-30"": 591, ""31-35"": 1032, ""36-40"": 624, ""41-45"": 308, ""46-50"": 248, ""51-55"": 339, ""56-60"": 1189, ""61-65"": 1202, ""66-70"": 625, ""71+"": 699}}","{""M"": {""18-20"": 28, ""21-25"": 29, ""26-30"": 41, ""31-35"": 94, ""36-40"": 55, ""41-45"": 19, ""46-50"": 14, ""51-55"": 5, ""56-60"": 14, ""61-65"": 23, ""66-70"": 16, ""71+"": 10}, ""F"": {""18-20"": 33, ""21-25"": 34, ""26-30"": 54, ""31-35"": 92, ""36-40"": 56, ""41-45"": 23, ""46-50"": 18, ""51-55"": 13, ""56-60"": 18, ""61-65"": 20, ""66-70"": 13, ""71+"": 5}}",,,,
2442,R34,16,2019,Heng On,恆安,19833,19.48,,"偏高齡,偏多與兒女共住","[{""1."":""恆安邨""},{""2."":""錦鞍苑""}]","[{""北"":""恆康街、恆錦街""},{""東北"":""恆康街""},{""東"":""恆康街、馬鞍山繞道""},{""東南"":""馬鞍山繞道""},{""南"":""馬鞍山繞道""},{""西"":""西沙路""},{""西北"":""西沙路""}]","{""M"": {""18-20"": 110, ""21-25"": 258, ""26-30"": 491, ""31-35"": 892, ""36-40"": 1035, ""41-45"": 526, ""46-50"": 335, ""51-55"": 270, ""56-60"": 521, ""61-65"": 1049, ""66-70"": 948, ""71+"": 1081}, ""F"": {""18-20"": 93, ""21-25"": 286, ""26-30"": 480, ""31-35"": 835, ""36-40"": 1020, ""41-45"": 449, ""46-50"": 363, ""51-55"": 342, ""56-60"": 1016, ""61-65"": 1475, ""66-70"": 917, ""71+"": 1027}}","{""M"": {""18-20"": 52, ""21-25"": 19, ""26-30"": 29, ""31-35"": 95, ""36-40"": 75, ""41-45"": 18, ""46-50"": 19, ""51-55"": 18, ""56-60"": 10, ""61-65"": 36, ""66-70"": 19, ""71+"": 9}, ""F"": {""18-20"": 44, ""21-25"": 35, ""26-30"": 49, ""31-35"": 96, ""36-40"": 80, ""41-45"": 25, ""46-50"": 33, ""51-55"": 28, ""56-60"": 28, ""61-65"": 49, ""66-70"": 26, ""71+"": 23}}",,,,
2443,R35,16,2019,Tai Shui Hang,大水坑,18939,14.1,,"偏高齡,偏少大專畢業生","[{""1."":""富安花園""},{""2."":""馬鞍山村""},{""3."":""大水坑""},{""4."":""欣安邨""}]","[{""北"":""馬鞍山繞道""},{""東北"":""區界線""},{""東"":""區界線、麥理浩徑""},{""東南"":""區界線、麥理浩徑""},{""西南"":""梅子林路""},{""西"":""亞公角街、馬鞍山路、梅子林路""},{""西北"":""馬鞍山繞道、馬鞍山路、西沙路""}]","{""M"": {""18-20"": 194, ""21-25"": 455, ""26-30"": 521, ""31-35"": 381, ""36-40"": 368, ""41-45"": 373, ""46-50"": 378, ""51-55"": 448, ""56-60"": 859, ""61-65"": 751, ""66-70"": 445, ""71+"": 642}, ""F"": {""18-20"": 189, ""21-25"": 445, ""26-30"": 460, ""31-35"": 385, ""36-40"": 419, ""41-45"": 456, ""46-50"": 499, ""51-55"": 640, ""56-60"": 869, ""61-65"": 632, ""66-70"": 415, ""71+"": 807}}","{""M"": {""18-20"": 90, ""21-25"": 56, ""26-30"": 38, ""31-35"": 46, ""36-40"": 34, ""41-45"": 18, ""46-50"": 30, ""51-55"": 30, ""56-60"": 33, ""61-65"": 25, ""66-70"": 11, ""71+"": 14}, ""F"": {""18-20"": 99, ""21-25"": 59, ""26-30"": 39, ""31-35"": 51, ""36-40"": 68, ""41-45"": 54, ""46-50"": 43, ""51-55"": 44, ""56-60"": 33, ""61-65"": 27, ""66-70"": 17, ""71+"": 32}}",,,,
2444,R36,16,2019,On Tai,鞍泰,14323,-13.71,改劃界,"偏年輕,偏多大專畢業生,家庭月入偏高,甚多與兒女共住,甚多白領","[{""1."":""錦泰苑""},{""2."":""曉峰灣畔""}]","[{""北"":""沙田海、沃泰街""},{""東北"":""馬鞍山路、沃泰街""},{""東"":""馬鞍山路""},{""東南"":""馬鞍山路""},{""南"":""馬鞍山路""},{""西南"":""沙田海""},{""西"":""沙田海""},{""西北"":""沙田海""}]","{""M"": {""18-20"": 128, ""21-25"": 331, ""26-30"": 248, ""31-35"": 291, ""36-40"": 450, ""41-45"": 518, ""46-50"": 547, ""51-55"": 500, ""56-60"": 436, ""61-65"": 371, ""66-70"": 347, ""71+"": 537}, ""F"": {""18-20"": 164, ""21-25"": 280, ""26-30"": 262, ""31-35"": 305, ""36-40"": 481, ""41-45"": 610, ""46-50"": 605, ""51-55"": 524, ""56-60"": 467, ""61-65"": 413, ""66-70"": 408, ""71+"": 547}}","{""M"": {""18-20"": 58, ""21-25"": 32, ""26-30"": 17, ""31-35"": 25, ""36-40"": 30, ""41-45"": 34, ""46-50"": 26, ""51-55"": 23, ""56-60"": 3, ""61-65"": 11, ""66-70"": 6, ""71+"": 6}, ""F"": {""18-20"": 84, ""21-25"": 24, ""26-30"": 19, ""31-35"": 36, ""36-40"": 39, ""41-45"": 44, ""46-50"": 33, ""51-55"": 17, ""56-60"": 11, ""61-65"": 9, ""66-70"": 11, ""71+"": 13}}",,,,
2445,R37,16,2019,Yu Yan,愉欣,18617,12.16,,"偏年輕,偏多大專畢業生,家庭月入偏高,甚多白領","[{""1."":""亞公角漁民新村""},{""2."":""插桅杆""},{""3."":""芙蓉泌""},{""4."":""觀音山村""},{""5."":""梅子林""},{""6."":""牛皮沙""},{""7."":""欣廷軒""},{""8."":""小瀝源""},{""9."":""多石""},{""10."":""愉翠苑""}]","[{""北"":""亞公角街、梅子林路、城門河道大老山公路""},{""東北"":""梅子林路""},{""東"":""區界線、麥理浩徑""},{""東南"":""區界線、麥理浩徑""},{""南"":""區界線、麥理浩徑、沙田㘭道""},{""西南"":""沙田㘭道""},{""西"":""插桅杆街、廣善街、銀城街、安明街沙田圍路、小瀝源路、大老山公路""},{""西北"":""亞公角山路、城門河道、大老山公路""}]","{""M"": {""18-20"": 155, ""21-25"": 265, ""26-30"": 291, ""31-35"": 373, ""36-40"": 736, ""41-45"": 884, ""46-50"": 536, ""51-55"": 423, ""56-60"": 418, ""61-65"": 374, ""66-70"": 280, ""71+"": 539}, ""F"": {""18-20"": 122, ""21-25"": 233, ""26-30"": 308, ""31-35"": 403, ""36-40"": 749, ""41-45"": 879, ""46-50"": 566, ""51-55"": 455, ""56-60"": 464, ""61-65"": 432, ""66-70"": 410, ""71+"": 567}}","{""M"": {""18-20"": 74, ""21-25"": 31, ""26-30"": 21, ""31-35"": 42, ""36-40"": 53, ""41-45"": 50, ""46-50"": 28, ""51-55"": 16, ""56-60"": 14, ""61-65"": 16, ""66-70"": 8, ""71+"": 13}, ""F"": {""18-20"": 70, ""21-25"": 28, ""26-30"": 32, ""31-35"": 52, ""36-40"": 76, ""41-45"": 71, ""46-50"": 25, ""51-55"": 29, ""56-60"": 11, ""61-65"": 23, ""66-70"": 24, ""71+"": 26}}",,,,
2446,R38,16,2019,Di Yee,帝怡,16877,1.67,新增選區,,"[{""1."":""帝堡城""},{""2."":""綠怡雅苑""},{""3."":""碩門邨第2期""}]","[{""北"":""安睦街""},{""東"":""廣榮里""},{""東南"":""廣榮里、小瀝源路""},{""南"":""小瀝源路、大老山公路""},{""西北"":""安睦街、大涌橋路""}]","{""M"": {""18-20"": 96, ""21-25"": 209, ""26-30"": 186, ""31-35"": 192, ""36-40"": 266, ""41-45"": 250, ""46-50"": 301, ""51-55"": 315, ""56-60"": 375, ""61-65"": 277, ""66-70"": 147, ""71+"": 155}, ""F"": {""18-20"": 117, ""21-25"": 228, ""26-30"": 199, ""31-35"": 223, ""36-40"": 327, ""41-45"": 330, ""46-50"": 311, ""51-55"": 357, ""56-60"": 391, ""61-65"": 194, ""66-70"": 115, ""71+"": 175}}","{""M"": {""18-20"": 48, ""21-25"": 36, ""26-30"": 24, ""31-35"": 43, ""36-40"": 83, ""41-45"": 59, ""46-50"": 60, ""51-55"": 38, ""56-60"": 42, ""61-65"": 38, ""66-70"": 22, ""71+"": 24}, ""F"": {""18-20"": 61, ""21-25"": 39, ""26-30"": 42, ""31-35"": 92, ""36-40"": 133, ""41-45"": 111, ""46-50"": 81, ""51-55"": 49, ""56-60"": 65, ""61-65"": 25, ""66-70"": 22, ""71+"": 20}}",,,,"{""election_forum"": [""https://youtu.be/IeaO5xoVufk?t=1830""]}"
2447,R39,16,2019,Bik Woo,碧湖,16609,0.06,改劃界,"偏多大專畢業生,家庭月入偏高,甚多與兒女共住,偏多白領","[{""1."":""翠湖花園""},{""2."":""碧濤花園""},{""3."":""濱景花園""},{""4."":""碩門邨""}]","[{""北"":""城門河道""},{""東北"":""石門交匯處、城門河道、大老山公路""},{""東"":""港鐵(馬鞍山)、大老山公路""},{""東南"":""大老山公路""},{""南"":""安睦街""},{""西南"":""大涌橋路""},{""西"":""城門河道""},{""西北"":""城門河道""}]","{""M"": {""18-20"": 148, ""21-25"": 397, ""26-30"": 358, ""31-35"": 274, ""36-40"": 341, ""41-45"": 388, ""46-50"": 387, ""51-55"": 412, ""56-60"": 617, ""61-65"": 624, ""66-70"": 383, ""71+"": 357}, ""F"": {""18-20"": 185, ""21-25"": 396, ""26-30"": 411, ""31-35"": 357, ""36-40"": 454, ""41-45"": 487, ""46-50"": 500, ""51-55"": 555, ""56-60"": 683, ""61-65"": 512, ""66-70"": 327, ""71+"": 361}}","{""M"": {""18-20"": 79, ""21-25"": 47, ""26-30"": 24, ""31-35"": 33, ""36-40"": 38, ""41-45"": 28, ""46-50"": 37, ""51-55"": 26, ""56-60"": 19, ""61-65"": 21, ""66-70"": 18, ""71+"": 8}, ""F"": {""18-20"": 96, ""21-25"": 34, ""26-30"": 47, ""31-35"": 56, ""36-40"": 57, ""41-45"": 56, ""46-50"": 54, ""51-55"": 35, ""56-60"": 35, ""61-65"": 20, ""66-70"": 12, ""71+"": 10}}",,,,
2448,R40,16,2019,Kwong Hong,廣康,13200,-20.48,改劃界,"偏多大專畢業生,家庭月入偏高,甚多與兒女共住,偏多白領","[{""1."":""花心坑""},{""2."":""康林苑""},{""3."":""廣林苑""},{""4."":""南山""},{""5."":""石古壟""},{""6."":""大輋""},{""7."":""大藍寮""},{""8."":""黃泥頭""}]","[{""北"":""亞公角山路""},{""南"":""廣榮里、小瀝源路""},{""西南"":""大老山公路""},{""西"":""大老山公路""},{""西北"":""亞公角山路、大老山公路""}]","{""M"": {""18-20"": 107, ""21-25"": 289, ""26-30"": 351, ""31-35"": 314, ""36-40"": 260, ""41-45"": 303, ""46-50"": 269, ""51-55"": 351, ""56-60"": 496, ""61-65"": 403, ""66-70"": 279, ""71+"": 416}, ""F"": {""18-20"": 95, ""21-25"": 302, ""26-30"": 342, ""31-35"": 277, ""36-40"": 311, ""41-45"": 344, ""46-50"": 279, ""51-55"": 454, ""56-60"": 546, ""61-65"": 385, ""66-70"": 275, ""71+"": 422}}","{""M"": {""18-20"": 52, ""21-25"": 30, ""26-30"": 23, ""31-35"": 43, ""36-40"": 30, ""41-45"": 21, ""46-50"": 14, ""51-55"": 13, ""56-60"": 6, ""61-65"": 4, ""66-70"": 6, ""71+"": 3}, ""F"": {""18-20"": 44, ""21-25"": 42, ""26-30"": 26, ""31-35"": 48, ""36-40"": 29, ""41-45"": 29, ""46-50"": 17, ""51-55"": 17, ""56-60"": 9, ""61-65"": 7, ""66-70"": 3, ""71+"": 3}}",,,,
2449,R41,16,2019,Kwong Yuen,廣源,13263,-20.1,,"偏高齡,偏少新移民,偏多與兒女共住","[{""1."":""廣源邨""}]","[{""北"":""廣善街、小瀝源路""},{""東北"":""小瀝源路""},{""東"":""小瀝源路""},{""西"":""廣善街""},{""西北"":""廣善街""}]","{""M"": {""18-20"": 55, ""21-25"": 240, ""26-30"": 628, ""31-35"": 598, ""36-40"": 389, ""41-45"": 258, ""46-50"": 180, ""51-55"": 182, ""56-60"": 441, ""61-65"": 673, ""66-70"": 424, ""71+"": 606}, ""F"": {""18-20"": 63, ""21-25"": 218, ""26-30"": 622, ""31-35"": 605, ""36-40"": 336, ""41-45"": 217, ""46-50"": 212, ""51-55"": 352, ""56-60"": 739, ""61-65"": 654, ""66-70"": 397, ""71+"": 627}}","{""M"": {""18-20"": 25, ""21-25"": 26, ""26-30"": 34, ""31-35"": 70, ""36-40"": 26, ""41-45"": 16, ""46-50"": 9, ""51-55"": 7, ""56-60"": 12, ""61-65"": 23, ""66-70"": 9, ""71+"": 12}, ""F"": {""18-20"": 29, ""21-25"": 21, ""26-30"": 43, ""31-35"": 81, ""36-40"": 42, ""41-45"": 13, ""46-50"": 23, ""51-55"": 25, ""56-60"": 34, ""61-65"": 24, ""66-70"": 16, ""71+"": 24}}",,,,
2450,S01,17,2019,Kwai Hing,葵興,13197,-20.5,改劃界,"偏高齡,家庭月入偏低","[{""1."":""葵俊苑""},{""2."":""葵興邨""},{""3."":""光輝圍""}]","[{""北"":""禾塘咀街、耀榮里、耀榮街""},{""東北"":""青山公路－葵涌段""},{""東"":""葵涌道""},{""東南"":""葵涌道""},{""南"":""葵涌道、葵興路""},{""西南"":""葵興路""},{""西"":""大窩口道""},{""西北"":""大窩口道、禾塘咀街""}]","{""M"": {""18-20"": 84, ""21-25"": 211, ""26-30"": 209, ""31-35"": 213, ""36-40"": 243, ""41-45"": 292, ""46-50"": 393, ""51-55"": 382, ""56-60"": 357, ""61-65"": 270, ""66-70"": 246, ""71+"": 677}, ""F"": {""18-20"": 103, ""21-25"": 228, ""26-30"": 214, ""31-35"": 193, ""36-40"": 231, ""41-45"": 281, ""46-50"": 399, ""51-55"": 406, ""56-60"": 347, ""61-65"": 272, ""66-70"": 304, ""71+"": 840}}","{""M"": {""18-20"": 46, ""21-25"": 36, ""26-30"": 37, ""31-35"": 40, ""36-40"": 25, ""41-45"": 25, ""46-50"": 26, ""51-55"": 30, ""56-60"": 15, ""61-65"": 16, ""66-70"": 2, ""71+"": 17}, ""F"": {""18-20"": 55, ""21-25"": 41, ""26-30"": 32, ""31-35"": 30, ""36-40"": 27, ""41-45"": 26, ""46-50"": 35, ""51-55"": 37, ""56-60"": 18, ""61-65"": 10, ""66-70"": 10, ""71+"": 12}}",,,,
2451,S02,17,2019,Kwai Luen,葵聯,13492,-18.72,新增選區,,"[{""1."":""芊紅居""},{""2."":""葵康苑""},{""3."":""葵聯邨""},{""4."":""新葵興花園""}]","[{""北"":""葵盛圍""},{""東北"":""葵興路、葵盛圍、大窩口道""},{""東"":""葵涌道、葵益道""},{""東南"":""興芳路""},{""南"":""興芳路、榮芳路""},{""西南"":""葵福路、盛福街、榮芳路""},{""西"":""葵聯路、葵盛圍""},{""西北"":""葵孝街、葵聯路""}]","{""M"": {""18-20"": 134, ""21-25"": 240, ""26-30"": 238, ""31-35"": 185, ""36-40"": 286, ""41-45"": 340, ""46-50"": 415, ""51-55"": 478, ""56-60"": 405, ""61-65"": 378, ""66-70"": 243, ""71+"": 398}, ""F"": {""18-20"": 119, ""21-25"": 245, ""26-30"": 185, ""31-35"": 253, ""36-40"": 402, ""41-45"": 461, ""46-50"": 516, ""51-55"": 438, ""56-60"": 338, ""61-65"": 279, ""66-70"": 247, ""71+"": 476}}","{""M"": {""18-20"": 76, ""21-25"": 50, ""26-30"": 31, ""31-35"": 33, ""36-40"": 39, ""41-45"": 29, ""46-50"": 39, ""51-55"": 36, ""56-60"": 21, ""61-65"": 25, ""66-70"": 12, ""71+"": 15}, ""F"": {""18-20"": 66, ""21-25"": 45, ""26-30"": 28, ""31-35"": 52, ""36-40"": 84, ""41-45"": 76, ""46-50"": 72, ""51-55"": 47, ""56-60"": 21, ""61-65"": 21, ""66-70"": 17, ""71+"": 22}}",,本屆選區被重劃，與上屆興芳及葵興兩選區重疊。其中興芳對上兩屆區選均戰情緊湊，上屆選舉民主及建制候選人一對一，結果民主派候選人以72票險勝。本屆候選人多於兩名。,(Chinese only) 本屆選區被重劃，與上屆興芳及葵興兩選區重疊。其中興芳對上兩屆區選均戰情緊湊，上屆選舉民主及建制候選人一對一，結果民主派候選人以72票險勝。本屆候選人多於兩名。,{}
2452,S03,17,2019,Kwai Shing East Estate,葵盛東邨,20194,21.66,,"甚少新移民,甚少大專畢業生,家庭月入偏低,偏多與兒女共住,甚多公屋,甚多藍領","[{""1."":""葵盛東邨""}]","[{""北"":""葵盛圍""},{""東北"":""葵盛圍、大窩口道""},{""東"":""葵盛圍、大窩口道""},{""東南"":""葵盛圍""},{""南"":""葵盛圍""},{""西南"":""葵聯路""},{""西"":""葵孝街""},{""西北"":""葵盛圍""}]","{""M"": {""18-20"": 130, ""21-25"": 506, ""26-30"": 620, ""31-35"": 347, ""36-40"": 274, ""41-45"": 300, ""46-50"": 363, ""51-55"": 398, ""56-60"": 619, ""61-65"": 579, ""66-70"": 388, ""71+"": 980}, ""F"": {""18-20"": 138, ""21-25"": 520, ""26-30"": 593, ""31-35"": 318, ""36-40"": 256, ""41-45"": 281, ""46-50"": 435, ""51-55"": 600, ""56-60"": 657, ""61-65"": 627, ""66-70"": 492, ""71+"": 1178}}","{""M"": {""18-20"": 71, ""21-25"": 80, ""26-30"": 61, ""31-35"": 45, ""36-40"": 20, ""41-45"": 23, ""46-50"": 26, ""51-55"": 24, ""56-60"": 27, ""61-65"": 24, ""66-70"": 18, ""71+"": 25}, ""F"": {""18-20"": 70, ""21-25"": 81, ""26-30"": 64, ""31-35"": 47, ""36-40"": 41, ""41-45"": 37, ""46-50"": 40, ""51-55"": 54, ""56-60"": 35, ""61-65"": 24, ""66-70"": 25, ""71+"": 35}}",,上屆區議會選舉有建制派撞區，而民主派候選人以55%得票當選，是屆區選有三人出選。,(Chinese only) 上屆區議會選舉有建制派撞區，而民主派候選人以55%得票當選，是屆區選有三人出選。,{}
2453,S04,17,2019,Upper Tai Wo Hau,上大窩口,13463,-18.89,,"偏高齡,偏少新移民,甚少大專畢業生,家庭月入偏低,偏多公屋,甚多藍領","[{""1."":""葵蓉苑""},{""2."":""大窩口邨(部分):富強樓、富國樓、富泰樓、富德樓、富華樓、富榮樓、富賢樓""}]","[{""北"":""大廈街、大窩口道""},{""東北"":""大窩口道""},{""東"":""石頭街、大窩口道""},{""東南"":""石頭街""},{""南"":""石頭街""},{""西"":""區界線、德士古道""},{""西北"":""區界線、德士古道""}]","{""M"": {""18-20"": 109, ""21-25"": 245, ""26-30"": 245, ""31-35"": 183, ""36-40"": 203, ""41-45"": 325, ""46-50"": 355, ""51-55"": 359, ""56-60"": 398, ""61-65"": 295, ""66-70"": 270, ""71+"": 655}, ""F"": {""18-20"": 109, ""21-25"": 230, ""26-30"": 285, ""31-35"": 172, ""36-40"": 234, ""41-45"": 350, ""46-50"": 364, ""51-55"": 342, ""56-60"": 371, ""61-65"": 353, ""66-70"": 322, ""71+"": 924}}","{""M"": {""18-20"": 62, ""21-25"": 39, ""26-30"": 27, ""31-35"": 26, ""36-40"": 29, ""41-45"": 26, ""46-50"": 22, ""51-55"": 34, ""56-60"": 30, ""61-65"": 16, ""66-70"": 16, ""71+"": 21}, ""F"": {""18-20"": 56, ""21-25"": 39, ""26-30"": 25, ""31-35"": 32, ""36-40"": 47, ""41-45"": 56, ""46-50"": 40, ""51-55"": 42, ""56-60"": 37, ""61-65"": 30, ""66-70"": 20, ""71+"": 40}}",,,,
2454,S05,17,2019,Lower Tai Wo Hau,下大窩口,13158,-20.73,,"偏少大專畢業生,家庭月入偏低,偏多公屋","[{""1."":""葵賢苑""},{""2."":""大窩口邨(部分):富靜樓、富貴樓、富民樓、富雅樓、富安樓、富碧樓、富平樓、富邦樓、富秀樓、富逸樓""}]","[{""北"":""青山公路－葵涌段青山公路－荃灣段、區界線""},{""東北"":""青山公路－葵涌段""},{""東"":""大廈街""},{""東南"":""富貴徑""},{""南"":""大窩口道""},{""西南"":""大廈街、大窩口道""},{""西"":""區界線、德士古道""},{""西北"":""區界線、德士古道""}]","{""M"": {""18-20"": 111, ""21-25"": 249, ""26-30"": 351, ""31-35"": 282, ""36-40"": 335, ""41-45"": 297, ""46-50"": 349, ""51-55"": 387, ""56-60"": 468, ""61-65"": 452, ""66-70"": 324, ""71+"": 776}, ""F"": {""18-20"": 114, ""21-25"": 253, ""26-30"": 344, ""31-35"": 283, ""36-40"": 311, ""41-45"": 300, ""46-50"": 356, ""51-55"": 433, ""56-60"": 482, ""61-65"": 533, ""66-70"": 417, ""71+"": 949}}","{""M"": {""18-20"": 62, ""21-25"": 58, ""26-30"": 61, ""31-35"": 50, ""36-40"": 43, ""41-45"": 23, ""46-50"": 37, ""51-55"": 37, ""56-60"": 32, ""61-65"": 41, ""66-70"": 19, ""71+"": 14}, ""F"": {""18-20"": 57, ""21-25"": 51, ""26-30"": 66, ""31-35"": 60, ""36-40"": 62, ""41-45"": 53, ""46-50"": 55, ""51-55"": 48, ""56-60"": 49, ""61-65"": 39, ""66-70"": 18, ""71+"": 19}}",,,,
2455,S06,17,2019,Kwai Chung Estate South,葵涌邨南,21829,31.51,改劃界,"偏年輕,甚少新移民,甚少大專畢業生,家庭月入甚低,偏多公屋,甚多藍領","[{""1."":""葵涌邨(部分):秋葵樓、芊葵樓、翠葵樓、春葵樓、夏葵樓、綠葵樓、碧葵樓、芷葵樓、茵葵樓""},{""2."":""葵馥苑""}]","[{""北"":""上角街、大窩口道""},{""東北"":""大窩口道""},{""東"":""葵盛圍、大窩口道""},{""東南"":""葵盛圍""},{""南"":""葵盛圍""},{""西南"":""葵盛圍""},{""西北"":""富貴徑、上角街、大廈街、大窩口道""}]","{""M"": {""18-20"": 288, ""21-25"": 518, ""26-30"": 503, ""31-35"": 266, ""36-40"": 262, ""41-45"": 468, ""46-50"": 507, ""51-55"": 542, ""56-60"": 579, ""61-65"": 487, ""66-70"": 340, ""71+"": 609}, ""F"": {""18-20"": 277, ""21-25"": 562, ""26-30"": 416, ""31-35"": 258, ""36-40"": 318, ""41-45"": 560, ""46-50"": 661, ""51-55"": 618, ""56-60"": 562, ""61-65"": 447, ""66-70"": 362, ""71+"": 767}}","{""M"": {""18-20"": 160, ""21-25"": 75, ""26-30"": 46, ""31-35"": 38, ""36-40"": 24, ""41-45"": 40, ""46-50"": 44, ""51-55"": 43, ""56-60"": 40, ""61-65"": 37, ""66-70"": 24, ""71+"": 24}, ""F"": {""18-20"": 147, ""21-25"": 96, ""26-30"": 74, ""31-35"": 46, ""36-40"": 53, ""41-45"": 88, ""46-50"": 94, ""51-55"": 89, ""56-60"": 58, ""61-65"": 50, ""66-70"": 35, ""71+"": 36}}",,,,
2456,S07,17,2019,Kwai Chung Estate North,葵涌邨北,20053,20.81,,"甚年輕,甚少新移民,甚少大專畢業生,家庭月入偏低,甚多與兒女共住,甚多公屋,甚多藍領","[{""1."":""葵涌邨(部分):曉葵樓、合葵樓、雅葵樓、百葵樓、逸葵樓、映葵樓、旭葵樓""}]","[{""北"":""青山公路－葵涌段、區界線""},{""東北"":""青山公路－葵涌段、區界線""},{""東"":""青山公路－葵涌段、耀榮里、耀榮街""},{""東南"":""大窩口道、禾塘咀街""},{""南"":""上角街、大窩口道""},{""西南"":""上角街""},{""西"":""大廈街""},{""西北"":""青山公路－葵涌段、區界線""}]","{""M"": {""18-20"": 363, ""21-25"": 593, ""26-30"": 477, ""31-35"": 264, ""36-40"": 257, ""41-45"": 355, ""46-50"": 480, ""51-55"": 464, ""56-60"": 594, ""61-65"": 526, ""66-70"": 394, ""71+"": 458}, ""F"": {""18-20"": 347, ""21-25"": 572, ""26-30"": 430, ""31-35"": 247, ""36-40"": 320, ""41-45"": 603, ""46-50"": 752, ""51-55"": 642, ""56-60"": 551, ""61-65"": 459, ""66-70"": 339, ""71+"": 372}}","{""M"": {""18-20"": 207, ""21-25"": 108, ""26-30"": 57, ""31-35"": 50, ""36-40"": 38, ""41-45"": 45, ""46-50"": 80, ""51-55"": 58, ""56-60"": 67, ""61-65"": 57, ""66-70"": 38, ""71+"": 25}, ""F"": {""18-20"": 200, ""21-25"": 112, ""26-30"": 64, ""31-35"": 54, ""36-40"": 54, ""41-45"": 144, ""46-50"": 166, ""51-55"": 130, ""56-60"": 74, ""61-65"": 51, ""66-70"": 26, ""71+"": 18}}",,,,
