id,year,ca_code,ca_name,constituency_id,編號,name_zh,adress_zh,Constituency Code,Constituency,station_code,name_en,address_en,googleAPI_lat,googleAPI_lng,addrParser_dc_name_19,lat,lng
1276,2019,K06,祈德尊,2259,K0601,寶安商會王少清中學,新界荃灣大壩街2號,K06,CLAGUE GARDEN,K0601,POCA Wong Siu Ching Secondary School,"2 Tai Pa Street, Tsuen Wan, New Territories",22.3712129,114.1103525,祈德尊 (K06),22.37084,114.11129
1277,2019,K07,荃灣中心,2260,K0701,柴灣角天主教小學,新界荃灣安賢街2-10號,K07,TSUEN WAN CENTRE,K0701,Chai Wan Kok Catholic Primary School,"2-10 On Yin Street, Tsuen Wan, New Territories",22.3781696,114.1064738,荃威 (K15),22.37815,114.10646
1278,2019,K08,愉景,2261,K0801,荃景圍體育館,新界荃灣美環街38號,K08,DISCOVERY PARK,K0801,Tsuen King Circuit Sports Centre,"38 Mei Wan Street, Tsuen Wan, New Territories",22.3775065,114.1113537,愉景 (K08),22.37785,114.11118
1279,2019,K09,福來,2262,K0901,荃灣潮州公學,新界荃灣海壩街80號,K09,FUK LOI,K0901,Tsuen Wan Chiu Chow Public School,"80 Hoi Pa Street, Tsuen Wan, New Territories",22.3723752,114.1144634,福來 (K09),22.37235,114.11452
1280,2019,K10,綠楊,2263,K1001,蕙荃體育館,新界荃灣廟崗街6號,K10,LUK YEUNG,K1001,Wai Tsuen Sports Centre,"6 Miu Kong Street, Tsuen Wan, New Territories",22.3723019,114.1224829,綠楊 (K10),22.37236,114.12248
1281,2019,K11,馬灣,2264,K1101,中華基督教會基慧小學(馬灣),新界荃灣馬灣珀麗灣珀林路12號,K11,MA WAN,K1101,CCC Kei Wai Primary School (Ma Wan),"12 Pak Lam Road, Park Island, Ma Wan, Tsuen Wan, New Territories",22.3507948,114.0599039,馬灣 (K11),22.35345,114.06069
1282,2019,K12,荃灣郊區,2265,K1201,圓玄學院荃灣西長者鄰舍中心,新界深井青山公路38號海韻花園商場地下H2號,K12,TSUEN WAN RURAL,K1201,The Yuen Yuen Institute Tsuen Wan West Elderly Neighbourhood Centre,"Shop H2, G/F Rhine Garden, 38 Castle Peak Road, Sham Tseng, New Territories",22.368432,114.061637,汀深 (K13),22.36839,114.06124
1283,2019,K12,荃灣郊區,2265,K1202,澳仙納幼稚園舊址,新界荃灣青龍頭龍如路387地段,K12,TSUEN WAN RURAL,K1202,Former Site of Oceanic English Kindergarten,"D.D.387 Lung Yue Road, Tsing Lung Tau, Tsuen Wan, New Territories",22.3649258,114.0470236,荃灣郊區 (K12),22.3634,114.0461
1284,2019,K12,荃灣郊區,2265,K1203,豪景花園遊樂會,新界荃灣青山公路100號青龍頭豪景花園,K12,TSUEN WAN RURAL,K1203,Hongkong Garden Club Ltd.,"Hongkong Garden, 100 Castle Peak Road, Tsing Lung Tau, Tsuen Wan, New Territories",22.3621089,114.0424972,荃灣郊區 (K12),22.36148,114.04291
1285,2019,K13,汀深,2266,K1301,深井天主教小學,新界荃灣青山公路深井段37號,K13,TING SHAM,K1301,Sham Tseng Catholic Primary School,"37 Castle Peak Road - Sham Tseng, Tsuen Wan, New Territories",22.367372,114.0604614,汀深 (K13),22.3675,114.0605
1286,2019,K14,麗濤,2267,K1401,荃灣官立小學,新界荃灣麗城花園青山公路600號,K14,LAI TO,K1401,Tsuen Wan Government Primary School,"600 Castle Peak Road, Belvedere Garden, Tsuen Wan, New Territories",22.3718329,114.1008764,麗濤 (K14),22.37141,114.0995
1287,2019,K15,荃威,2268,K1501,中華基督教會基慧小學,新界荃灣荃景圍167-185號,K15,ALLWAY,K1501,CCC Kei Wai Primary School,"167-185 Tsuen King Circuit, Tsuen Wan, New Territories",22.3791709,114.1046855,荃威 (K15),22.37901,114.10445
1288,2019,K15,荃威,2268,K1502,川龍村公所,新界荃灣荃錦公路川龍村24號C,K15,ALLWAY,K1502,Chuen Lung Village Office,"24C Chuen Lung Village, Route Twisk, Tsuen Wan, New Territories",22.3948749,114.1081845,荃威 (K15),22.39507,114.10856
1289,2019,K16,象石,2269,K1601,路德會呂明才中學,新界荃灣象山邨第一中學校舍,K16,CHEUNG SHEK,K1601,Lui Ming Choi Lutheran College,"Estate Secondary School No. 1, Cheung Shan Estate, Tsuen Wan, New Territories",22.3784476,114.130881,象石 (K16),22.3779,114.1281
1290,2019,K16,象石,2269,K1602,博愛醫院歷屆總理聯誼會梁省德中學,新界荃灣石圍角邨,K16,CHEUNG SHEK,K1602,AD&FD POHL Leung Sing Tak College,"Shek Wai Kok Estate, Tsuen Wan, New Territories",22.3745621,114.1228036,石圍角 (K17),22.37546,114.12562
1291,2019,K17,石圍角,2270,K1701,香港道教聯合會圓玄學院石圍角小學,新界荃灣石圍角邨第二小學校舍,K17,SHEK WAI KOK,K1701,HKTA YYI Shek Wai Kok Primary School,"Estate Primary School No .2, Shek Wai Kok Estate, Tsuen Wan, New Territories",22.374598,114.1222587,石圍角 (K17),22.3746,114.12199
1292,2019,K18,梨木樹西,2271,K1801,梨木樹天主教小學,新界荃灣梨木樹邨第二校舍,K18,LEI MUK SHUE WEST,K1801,Lei Muk Shue Catholic Primary School,"Estate School No. 2, Lei Muk Shue Estate, Tsuen Wan, New Territories",22.3790547,114.1357478,梨木樹西 (K18),22.37779,114.13391
1293,2019,K19,梨木樹東,2272,K1901,梨木樹社區會堂,新界荃灣梨木樹邨康樹樓地下,K19,LEI MUK SHUE EAST,K1901,Lei Muk Shue Community Hall,"G/F, Hong Shue House, Lei Muk Shue Estate, Tsuen Wan, New Territories",22.3788718,114.1370146,梨木樹東 (K19),22.37889,114.13718
1294,2019,K19,梨木樹東,2272,K1902,河背村村公所,新界荃灣國瑞路河背村48號B,K19,LEI MUK SHUE EAST,K1902,Ho Pui Tsuen Village Office,"House No.48B, Ho Pui Tsuen, Kwok Shui Road, Tsuen Wan, New Territories",22.3713549,114.1266101,綠楊 (K10),22.37109,114.12281
1295,2019,L01,屯門市中心,2273,L0101,屯門大會堂展覽廳,新界屯門屯喜路3號1樓,L01,TUEN MUN TOWN CENTRE,L0101,"Exhibition Gallery, Tuen Mun Town Hall","1/F, 3 Tuen Hi Road, Tuen Mun, New Territories",22.3917136,113.9767864,屯門市中心 (L01),22.39182,113.97672
1296,2019,L01,屯門市中心,2273,L0102,青山天主教小學,新界屯門鄉事會路2號,L01,TUEN MUN TOWN CENTRE,L0102,Castle Peak Catholic Primary School,"2 Tuen Mun Heung Sze Wui Road, Tuen Mun, New Territories",22.3947014,113.9751291,友愛南 (L05),22.3878,113.9749
1297,2019,L02,兆置,2274,L0201,保良局香港道教聯合會圓玄小學,新界屯門青山公路青海圍26號,L02,SIU CHI,L0201,PLK HKTA Yuen Yuen Primary School,"26 Tsing Hoi Circuit, Castle Peak Road, Tuen Mun, New Territories",22.3867109,113.9802515,兆置 (L02),22.38645,113.98009
1298,2019,L02,兆置,2274,L0202,仁愛堂劉皇發夫人小學,新界屯門安定邨第六座校舍,L02,SIU CHI,L0202,Yan Oi Tong Madam Lau Wong Fat Primary School,"Estate School No. 6, On Ting Estate, Tuen Mun, New Territories",22.3874509,113.9766935,安定 (L03),22.38746,113.9779
1299,2019,L03,安定,2275,L0301,安定/友愛社區中心,新界屯門安定邨,L03,ON TING,L0301,On Ting/Yau Oi Community Centre,"On Ting Estate, Tuen Mun, New Territories",22.3874509,113.9766935,安定 (L03),22.3883,113.97714
1300,2019,L03,安定,2275,L0302,聖公會青山聖彼得堂兆麟苑幼稚園,新界屯門兆麟苑商場地下,L03,ON TING,L0302,SKH St. Peter's Church Castle Peak Siu Lun Court Kindergarten,"G/F, Siu Lun Court Shopping Centre, Tuen Mun, New Territories",22.3843468,113.9773303,安定 (L03),22.38501,113.97687
1301,2019,L04,兆翠,2276,L0401,深培中學,新界屯門兆麟街18號,L04,SIU TSUI,L0401,Semple Memorial Secondary School,"18 Siu Lun Street, Tuen Mun, New Territories",22.3843302,113.977948,兆翠 (L04),22.38371,113.97771
1302,2019,L04,兆翠,2276,L0402,青松侯寶垣中學,新界屯門恆富街21號,L04,SIU TSUI,L0402,Ching Chung Hau Po Woon Secondary School,"21 Hang Fu Street, Tuen Mun, New Territories",22.3826355,113.9723258,兆翠 (L04),22.38271,113.9723
1303,2019,L05,友愛南,2277,L0501,順德聯誼總會譚伯羽中學,新界屯門友愛邨友愛路9號,L05,YAU OI SOUTH,L0501,STFA Tam Pak Yu College,"9 Yau Oi Road, Yau Oi Estate, Tuen Mun, New Territories",22.3875966,113.9724187,友愛北 (L06),22.38748,113.97223
1304,2019,L06,友愛北,2278,L0601,伊斯蘭學校,新界屯門友愛邨愛德里2號,L06,YAU OI NORTH,L0601,Islamic Primary School,"2 Oi Tak Lane, Yau Oi Estate, Tuen Mun, New Territories",22.3884574,113.9722584,友愛北 (L06),22.38861,113.97205
1305,2019,L06,友愛北,2278,L0602,仁濟醫院何式南小學,新界屯門第16區,L06,YAU OI NORTH,L0602,YCH Ho Sik Nam Primary School,"Area 16, Tuen Mun, New Territories",22.3907654,113.9725161,友愛北 (L06),22.385,113.9716
1306,2019,L07,翠興,2279,L0701,馬錦明慈善基金馬可賓紀念中學,新界屯門石排頭路17號,L07,TSUI HING,L0701,Stewards MKMCF Ma Ko Pan Memorial College,"17 Shek Pai Tau Road, Tuen Mun, New Territories",22.4010251,113.9738646,翠興 (L07),22.40045,113.97403
1307,2019,L08,山景,2280,L0801,山景社區會堂,新界屯門山景邨,L08,SHAN KING,L0801,Shan King Community Hall,"Shan King Estate, Tuen Mun, New Territories",22.3969445,113.9665177,景興 (L09),22.39963,113.96622
1308,2019,L09,景興,2281,L0901,大興社區會堂,新界屯門大興邨商場,L09,KING HING,L0901,Tai Hing Community Hall,"Commercial Complex, Tai Hing Estate, Tuen Mun, New Territories",22.4035463,113.9704007,景興 (L09),22.40251,113.97136
1309,2019,L09,景興,2281,L0902,仁愛堂陳黃淑芳紀念中學,新界屯門旺賢街2號,L09,KING HING,L0902,Yan Oi Tong Chan Wong Suk Fong Memorial Secondary School,"2 Wong Yin Street, Tuen Mun, New Territories",22.4022404,113.9672611,景興 (L09),22.40218,113.96684
1310,2019,L10,興澤,2282,L1001,大興體育館,新界屯門青松觀路38號,L10,HING TSAK,L1001,Tai Hing Sports Centre,"38 Tsing Chung Koon Road, Tuen Mun, New Territories",22.4032655,113.9732551,興澤 (L10),22.4033,113.9735
1311,2019,L11,新墟,2283,L1101,聖公會聖西門呂明才中學,新界屯門屯門鄉事會路85號,L11,SAN HUI,L1101,SKH St. Simon's Lui Ming Choi Secondary School,"85 Tuen Mun Heung Sze Wui Road, Tuen Mun, New Territories",22.3972786,113.9744167,新墟 (L11),22.39747,113.97438
1312,2019,L11,新墟,2283,L1102,井財街社區會堂,新界屯門井財街27號,L11,SAN HUI,L1102,Tseng Choi Street Community Hall,"27 Tseng Choi Street, Tuen Mun, New Territories",22.3999993,113.9773252,新墟 (L11),22.39975,113.97729
1313,2019,L12,掃管笏,2284,L1201,博愛醫院歷屆總理聯誼會鄭任安夫人千禧小學,新界屯門掃管笏路111號,L12,SO KWUN WAT,L1201,A.D. & F.D. of Pok Oi Hospital Mrs. Cheng Yam On Millennium School,"111 So Kwun Wat Road, Tuen Mun, New Territories",22.3719472,114.0040602,掃管芴 (L12),22.3719,114.004
1314,2019,L13,三聖,2285,L1301,救世軍三聖邨劉伍英學校,新界屯門青山公路三聖邨,L13,SAM SHING,L1301,The Salvation Army Sam Shing Chuen Lau Ng Ying School,"Sam Shing Estate, Castle Peak Road, Tuen Mun, New Territories",22.3802713,113.9782268,三聖 (L13),22.38131,113.9779
1315,2019,L13,三聖,2285,L1302,和富慈善基金李宗德博士全人發展教育中心,新界屯門大欖涌青山公路21號,L13,SAM SHING,L1302,Wofoo Foundation Dr Joseph Lee Whole Person Development Education Centre,"21 Castle Peak Road, Tai Lam Chung, Tuen Mun, New Territories ",22.3601699,114.0187098,三聖 (L13),22.3596,114.0185
1316,2019,L14,恒福,2286,L1401,鐘聲慈善社胡陳金枝中學,新界屯門14區兆麟街20號,L14,HANFORD,L1401,Chung Sing Benevolent Society Mrs Aw Boon Haw Secondary School,"20 Siu Lun Street, Area 14, Tuen Mun, New Territories",22.3840901,113.978645,坑口東 (Q04),22.3269,114.2714
1317,2019,L14,恒福,2286,L1402,入境事務學院,新界屯門青山灣青山公路82號地下高層,L14,HANFORD,L1402,Immigration Service Institute of Training and Development,"Upper Ground Floor, 82 Castle Peak Road, Castle Peak Bay, Tuen Mun, New Territories",22.3760519,113.9862186,恆褔 (L14),22.37605,113.98617
1318,2019,L14,恒福,2286,L1403,保良局西區婦女福利會馮李佩瑤小學,新界屯門掃管笏管青路11號,L14,HANFORD,L1403,PLK Women's Welfare Club Western District Fung Lee Pui Yiu Primary School,"11 Kwun Tsing Road, So Kwun Wat, Tuen Mun, New Territories",22.3738106,113.9955112,掃管芴 (L12),22.374,113.9953
1319,2019,L15,悅湖,2287,L1501,南屯門官立中學,新界屯門湖山路218號,L15,YUET WU,L1501,South Tuen Mun Government Secondary School,"218 Wu Shan Road, Tuen Mun, New Territories",22.3732441,113.9690268,兆禧 (L16),22.37284,113.96898
1320,2019,L16,兆禧,2288,L1601,世界龍岡學校劉德容紀念小學,新界屯門湖翠路263號,L16,SIU HEI,L1601,LKWFS Lau Tak Yung Memorial Primary School,"263 Wu Chui Road, Tuen Mun, New Territories",22.3729822,113.9684692,兆禧 (L16),22.37302,113.96846
1321,2019,L17,湖景,2289,L1701,東華三院辛亥年總理中學,新界屯門湖景邨湖昌街3號,L17,WU KING,L1701,TWGHs Sun Hoi Directors' College,"3 Wu Cheong Street, Wu King Estate, Tuen Mun, New Territories",22.3756371,113.9651702,偉盈 (S22),22.3578,114.1055
1322,2019,L18,蝴蝶,2290,L1801,五邑鄒振猷學校,新界屯門蝴蝶邨兆山苑,L18,BUTTERFLY,L1801,FDBWA Chow Chin Yau School,"Siu Shan Court, Butterfly Estate, Tuen Mun, New Territories",22.377878,113.964141,蝴蝶 (L18),22.3779,113.96286
1323,2019,L18,蝴蝶,2290,L1802,蝴蝶灣社區中心,新界屯門蝴蝶邨,L18,BUTTERFLY,L1802,Butterfly Bay Community Centre,"Butterfly Estate, Tuen Mun, New Territories",22.3752484,113.9630632,蝴蝶 (L18),22.37586,113.96142
1324,2019,L19,富新,2291,L1901,新屯門中心社區中心,新界屯門龍門路55至65號新屯門商場L3層,L19,FU SUN,L1901,Community Centre of Sun Tuen Mun Centre,"Level 3, Sun Tuen Mun Shopping Centre, 55-65 Lung Mun Road, Tuen Mun, New Territories",22.3812408,113.9643827,富新 (L19),22.38118,113.96435
1325,2019,L19,富新,2291,L1902,珈琳中英文幼稚園(龍門居分校),新界屯門龍門路43號395地段龍門居,L19,FU SUN,L1902,Karlam Anglo-Chinese Kindergarten (Oasis Garden),"TMTL 395, Oasis Garden, 43 Lung Mun Road, Tuen Mun, New Territories",22.3845933,113.9658016,龍門 (L21),22.38412,113.96659
1326,2019,L20,樂翠,2292,L2001,香港路德會增城兆霖學校,新界屯門第28區蝴蝶邨第3期屋邨小學第五校舍,L20,LOK TSUI,L2001,Lutheran Tsang Shing Siu Leun School,"Estate Primary School No. 5, Phase 3, Butterfly Estate, Area 28, Tuen Mun, New Territories",22.375828,113.9618561,蝴蝶 (L18),22.37586,113.96142
1327,2019,L20,樂翠,2292,L2002,龍鼓灘村公所,新界屯門龍鼓灘北朗村1號,L20,LOK TSUI,L2002,Lung Kwu Tan Village Office,"1 Pak Long Tsuen, Lung Kwu Tan,Tuen Mun, New Territories",22.3904334,113.9198946,西貢離島 (Q03),22.3946,114.2766
1328,2019,L21,龍門,2293,L2101,龍逸社區會堂,新界屯門業旺路106號,L21,LUNG MUN,L2101,Lung Yat Community Hall,"106 Yip Wong Road, Tuen Mun, New Territories",22.3862641,113.9682744,龍門 (L21),22.38629,113.96808
1329,2019,L21,龍門,2293,L2102,仁濟醫院第二中學,新界屯門第31區楊青路,L21,LUNG MUN,L2102,YCH No.2 Secondary School,"Yeung Tsing Road, Area 31, Tuen Mun, New Territories",22.3903856,113.9660686,龍門 (L21),22.395,113.9662
1330,2019,L22,新景,2294,L2201,香港紅卍字會屯門卍慈小學,新界屯門良景邨第一校舍,L22,SAN KING,L2201,HKRSS Tuen Mun Primary School,"Estate Primary School No. 1, Leung King Estate, Tuen Mun, New Territories",22.4073146,113.9628111,良景 (L23),22.40753,113.96323
1331,2019,L23,良景,2295,L2301,良景社區中心,新界屯門良景邨,L23,LEUNG KING,L2301,Leung King Community Centre,"Leung King Estate, Tuen Mun, New Territories",22.4073146,113.9628111,良景 (L23),22.40832,113.96332
1332,2019,L24,田景,2296,L2401,柏立基教育學院校友會何壽基學校,新界屯門田景邨第一號校舍,L24,TIN KING,L2401,SRBCEPSA Ho Sau Ki School,"Estate Primary School No. 1, Tin King Estate, Tuen Mun, New Territories",22.4058928,113.9639112,田景 (L24),22.40666,113.96505
1333,2019,L25,寶田,2297,L2501,保良局志豪小學,新界屯門29區興富街3號,L25,PO TIN,L2501,PLK Horizon East Primary School,"3 Hing Fu Street, Area 29, Tuen Mun, New Territories",22.4112609,113.9665177,西貢離島 (Q03),22.3945,114.2765
1334,2019,L26,建生,2298,L2601,建生社區會堂,新界屯門建生邨,L26,KIN SANG,L2601,Kin Sang Community Hall,"Kin Sang Estate, Tuen Mun, New Territories",22.406346,113.971628,建生 (L26),22.40644,113.97095
1335,2019,L27,兆康,2299,L2701,屯門官立小學,新界屯門兆康苑,L27,SIU HONG,L2701,Tuen Mun Government Primary School,"Siu Hong Court, Tuen Mun, New Territories",22.4142513,113.9782807,兆康 (L27),22.41288,113.97827
1336,2019,L28,欣田,2300,L2801,東華三院邱子田紀念中學,新界屯門兆康苑兆康路1號,L28,YAN TIN,L2801,TWGHs Yau Tze Tin Memorial College,"1 Siu Hong Road, Siu Hong Court, Tuen Mun, New Territories",22.4132695,113.9771696,兆康 (L27),22.41318,113.97809
1337,2019,L28,欣田,2300,L2802,屯門紫田村村公所,新界屯門紫田路紫田村93號,L28,YAN TIN,L2802,Tuen Mun Tsz Tin Tsuen Village Office,"93 Tsz Tin Tsuen, Tsz Tin Road, Tuen Mun, New Territories",22.414116,113.976991,欣田 (L28),22.41584,113.97505
1338,2019,L29,屯門鄉郊,2301,L2901,僑所公立學校,新界屯門鍾屋村1A號,L29,TUEN MUN RURAL,L2901,Kiu Saw Public School,"1A Chung Uk Tsuen, Tuen Mun, New Territories",22.4297205,113.992417,屯門鄉郊 (L29),22.42888,113.99291
1339,2019,L29,屯門鄉郊,2301,L2902,屯門學校,新界屯門五柳路254號,L29,TUEN MUN RURAL,L2902,Tuen Mun School,"254 Ng Lau Road, Tuen Mun, New Territories",22.4197711,113.9787753,屯門鄉郊 (L29),22.42225,113.98335
1340,2019,L29,屯門鄉郊,2301,L2903,屯門新村村公所,新界屯門藍地屯門新村57號A,L29,TUEN MUN RURAL,L2903,Tuen Mun San Tsuen Village Office,"57A Tuen Mun San Tsuen, Lam Tei, Tuen Mun, New Territories",22.418508,113.983759,屯門鄉郊 (L29),22.4181,113.9837
1341,2019,L30,富泰,2302,L3001,嶺南大學郭少明伉儷樓,新界屯門嶺南大學郭少明伉儷樓地下9號室,L30,FU TAI,L3001,"Simon and Eleanor Kwok Building, Lingnan University","SEKG09, Simon and Eleanor Kwok Building, Lingnan University, Tuen Mun, New Territories",22.412291,113.98272,景峰 (L31),22.4122,113.9826
1342,2019,L30,富泰,2302,L3002,福亨村村公所,新界屯門福亨村路,L30,FU TAI,L3002,Fuk Hang Tsuen Village Office,"Fuk Hang Tsuen Road, Tuen Mun, New Territories ",22.418168,113.9868971,屯門鄉郊 (L29),22.42039,113.98529
1343,2019,L31,景峰,2303,L3101,聖公會蒙恩小學,新界屯門景峰徑1號,L31,PRIME VIEW,L3101,SKH Mung Yan Primary School,"1 King Fung Path, Tuen Mun, New Territories",22.404433,113.9800134,景峰 (L31),22.40441,113.98013
1344,2019,L31,景峰,2303,L3102,興德學校,新界屯門慶平路1號,L31,PRIME VIEW,L3102,Hing Tak School,"1 Hing Ping Road, Tuen Mun, New Territories",22.4110691,113.9816651,景峰 (L31),22.41106,113.98208
1345,2019,M01,豐年,2304,M0101,元朗商會小學,新界元朗青山公路244號,M01,FUNG NIN,M0101,Yuen Long Merchants Association Primary School,"244 Castle Peak Road, Yuen Long, New Territories",22.444123,114.023721,水邊 (M06),22.44472,114.02468
1346,2019,M02,元朗中心,2305,M0201,元朗郵政局,新界元朗元朗炮仗坊8號地下B舖,M02,YUEN LONG CENTRE,M0201,Yuen Long Post Office,"Shop B, G/F, 8 Yuen Long Pau Cheung Square, Yuen Long, New Territories",22.445715,114.029067,元朗中心 (M02),22.44571,114.02908
1347,2019,M02,元朗中心,2305,M0202,鳳琴街體育館,新界元朗鳳攸北街20號,M02,YUEN LONG CENTRE,M0202,Fung Kam Street Sports Centre,"20 Fung Yau Street North, Yuen Long, New Territories",22.4430935,114.0330979,鳳翔 (M03),22.4434,114.03324
1348,2019,M03,鳳翔,2306,M0301,佛教榮茵學校,新界元朗鳳攸南街6號,M03,FUNG CHEUNG,M0301,Buddhist Wing Yan School,"6 Fung Yau Street South, Yuen Long, New Territories",22.4411224,114.0337019,鳳翔 (M03),22.44111,114.03369
1349,2019,M04,元龍,2307,M0401,中華基督教會基元中學,新界元朗鳳攸東街,M04,YUEN LUNG,M0401,CCC Kei Yuen College,"Fung Yau Street East, Yuen Long, New Territories",22.442685,114.0351727,鳳翔 (M03),22.44187,114.03586
1350,2019,M05,十八鄉中,2308,M0501,中華基督教會基朗中學,新界元朗鳳攸南街8號,M05,SHAP PAT HEUNG CENTRAL,M0501,CCC Kei Long College,"8 Fung Yau Street South, Yuen Long, New Territories",22.4411799,114.0344452,鳳翔 (M03),22.44161,114.03454
1351,2019,M05,十八鄉中,2308,M0502,明愛元朗陳震夏中學,新界元朗西裕街66號,M05,SHAP PAT HEUNG CENTRAL,M0502,Caritas Yuen Long Chan Chun Ha Secondary School,"66 Sai Yu Street, Yuen Long, New Territories",22.4412153,114.0264542,豐年 (M01),22.4412,114.0265
1352,2019,M06,水邊,2309,M0601,聖公會靈愛小學,新界元朗媽廟路15號,M06,SHUI PIN,M0601,SKH Ling Oi Primary School,"15 Ma Miu Road, Yuen Long, New Territories",22.4459169,114.0215295,水邊 (M06),22.44598,114.02142
1353,2019,M06,水邊,2309,M0602,元朗公立中學校友會小學,新界元朗公園北路2號,M06,SHUI PIN,M0602,Yuen Long Public Middle School Alumni Association Primary School,"2 Town Park Road North, Yuen Long, New Territories",22.4410161,114.0205074,水邊 (M06),22.44083,114.02056
1354,2019,M07,南屏,2310,M0701,朗屏社區會堂,新界元朗朗屏邨,M07,NAM PING,M0701,Long Ping Community Hall,"Long Ping Estate, Yuen Long, New Territories",22.449078,114.022749,北朗 (M08),22.45005,114.02525
1355,2019,M08,北朗,2311,M0801,元朗朗屏邨東莞學校,新界元朗朗屏邨第1期,M08,PEK LONG,M0801,Yuen Long Long Ping Estate Tung Koon Primary School,"Phase 1, Long Ping Estate, Yuen Long, New Territories",22.4485,114.02306,北朗 (M08),22.45005,114.02525
1356,2019,M09,元朗東頭,2312,M0901,金巴崙長老會耀道中學,新界元朗舊墟16區康業街28號,M09,YUEN LONG TUNG TAU,M0901,Cumberland Presbyterian Church Yao Dao Secondary School,"28 Hong Yip Street, Area 16, Yuen Long Kau Hui, Yuen Long, New Territories",22.4489698,114.0323546,十八鄉北 (M10),22.4475,114.034
1357,2019,M10,十八鄉北,2313,M1001,鐘聲學校,新界元朗舊墟路29號,M10,SHAP PAT HEUNG NORTH,M1001,Chung Sing School,"29 Kau Hui Road, Yuen Long, New Territories",22.4488745,114.0332373,十八鄉北 (M10),22.44877,114.03326
1358,2019,M11,十八鄉東,2314,M1101,元朗官立小學,新界元朗㘭頭友全街,M11,SHAP PAT HEUNG EAST,M1101,Yuen Long Government Primary School,"Yau Chuen Street, Au Tau, Yuen Long, New Territories",22.442391,114.0440558,十八鄉北 (M10),22.44608,114.03533
1359,2019,M11,十八鄉東,2314,M1102,瑋琦文化教育機構(殷翠幼稚園),新界元朗大棠路崇正新村153號地下,M11,SHAP PAT HEUNG EAST,M1102,Vichy Educational & Cultural Organisation Jade Kindergarten,"G/F, 153 Shung Ching San Tsuen, Tai Tong Road, Yuen Long, New Territories",22.4313766,114.0285073,十八鄉東 (M11),22.431,114.0289
1360,2019,M12,十八鄉西,2315,M1201,香港童軍總會蔡志明聯光童軍中心,新界元朗大棠路大棠村1號,M12,SHAP PAT HEUNG WEST,M1201,Scout Association of Hong Kong Choi Chee Ming Luen Kwong Scout Centre,"1 Tai Tong Tsuen, Tai Tong Road, Yuen Long, New Territories",22.407414,114.027063,十八鄉西 (M12),22.418,114.0254
1361,2019,M12,十八鄉西,2315,M1202,水蕉新村村公所,新界元朗十八鄉水蕉新村5A號,M12,SHAP PAT HEUNG WEST,M1202,Shui Tsiu San Tsuen Village Office,"No. 5A Shui Tsiu San Tsuen, Shap Pat Heung, Yuen Long, New Territories",22.4236045,114.0270001,十八鄉西 (M12),22.4255,114.0279
1362,2019,M13,屏山南,2316,M1301,工業福音團契元朗惠群天地,新界元朗屏山孖峰嶺路16號,M13,PING SHAN SOUTH,M1301,The Industrial Evangelistic Fellowship Ltd. Yuen Long Wai Kwan Centre,"16 Ma Fung Ling Road, Ping Shan, Yuen Long, New Territories",22.441101,114.0120219,屏山南 (M13),22.44042,114.01341
1363,2019,M13,屏山南,2316,M1302,可道中學(嗇色園主辦),新界元朗洪水橋洪順路11號,M13,PING SHAN SOUTH,M1302,Ho Dao College (Sponsored by Sik Sik Yuen),"11 Hung Shun Road, Hung Shui Kiu, Yuen Long, New Territories",22.4339014,113.9996928,屏山南 (M13),22.43381,113.99961
1364,2019,M14,洪福,2317,M1401,香港青年協會洪水橋青年空間,新界元朗洪水橋洪福邨洪溢樓地下,M14,HUNG FUK,M1401,The Hong Kong Federation of Youth Groups Hung Shui Kiu Youth S.P.O.T,"G/F, Hung Yat House, Hung Fuk Estate, Hung Shui Kiu, Yuen Long, New Territories",22.4382954,113.9978343,洪福 (M14),22.43838,113.99792
1365,2019,M15,廈村,2318,M1501,基督教香港信義會榮真堂,新界元朗流浮山深灣路,M15,HA TSUEN,M1501,ELCHK Wing Jan Lutheran Church,"Deep Bay Road, Lau Fau Shan, Yuen Long, New Territories",22.4686626,113.985679,屏山北 (M34),22.4725,113.99234
1366,2019,M15,廈村,2318,M1502,錫降圍村公所,新界元朗廈村廈尾路錫降圍56號,M15,HA TSUEN,M1502,Sik Kong Wai Village Office,"56 Sik Kong Wai, Ha Mei Road, Ha Tsuen, Yuen Long, New Territories",22.4482099,113.9925241,廈村 (M15),22.44871,113.99178
1367,2019,M15,廈村,2318,M1503,鄰舍輔導會屯門/元朗鄉郊中心,新界元朗洪水橋洪堤路8號雅珊園商場地下1號舖,M15,HA TSUEN,M1503,The Neighbourhood Advice-Action Council Tuen Mun / Yuen Long Rural Village Centre,"Shop No. 1, G/F, Aster Court Shopping Arcade, 8 Hung Tai Road, Hung Shui Kiu, Yuen Long, New Territories",22.4345072,113.9963106,屏山南 (M13),22.43447,113.99628
1368,2019,M16,屏山中,2319,M1601,屏山天水圍體育館,新界元朗天水圍聚星路1號屏山天水圍文化康樂大樓3樓,M16,PING SHAN CENTRAL,M1601,Ping Shan Tin Shui Wai Sports Centre,"3/F, Ping Shan Tin Shui Wai Leisure and Cultural Building, 1 Tsui Sing Road, Tin Shui Wai, Yuen Long, New Territories",22.447361,114.0048501,屏山中 (M16),22.44748,114.00516
